2026-01-05 02:14:14 - INFO: Verification failed with the loop bound: assume(i >= n); assume(i >= x);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 0, verification_time: 0.5855388827621937, infer_time: 1.4930738881230354, tokens: 802
2026-01-05 02:14:15 - INFO: Verification failed with the loop bound: assume(i >= n); assume(i >= x);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 0, verification_time: 0.8661375232040882, infer_time: 1.4930738881230354, tokens: 802
2026-01-05 02:14:17 - INFO: Verification failed with the loop bound: assume(i >= n); assume(i >= x);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 0, verification_time: 1.425722822546959, infer_time: 1.4930738881230354, tokens: 802
2026-01-05 02:14:25 - INFO: Const-add verification failed with the loop bound: assume(i >= n); assume(i >= x);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 8.61201986297965, infer_time: 1.4930738881230354, feed_back_iter: 0, tokens: 802
2026-01-05 02:14:27 - INFO: Verification failed with the loop bound: assume(i >= n + x);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 1, verification_time: 0.5864735879004002, infer_time: 1.4834335930645466, tokens: 969
2026-01-05 06:19:21 - INFO: Verification failed with the loop bound: assume(i0 >= (y - K) + (x - K) + 1 && i1 >= (y - K) + 1);, file: term_09.bpl , k: 1, feed_back_iter: 7, verification_time: 0.5951542481780052, infer_time: 2.102026492357254, tokens: 1224
2026-01-05 06:19:23 - INFO: Verification failed with the loop bound: assume(i0 >= (y - K) + (x - K) + 1 && i1 >= (y - K) + 1);, file: term_09.bpl , k: 2, feed_back_iter: 7, verification_time: 1.3455082401633263, infer_time: 2.102026492357254, tokens: 1224
2026-01-05 06:19:24 - INFO: Verification failed with the loop bound: assume(i0 >= (y - K) + (x - K) + 1 && i1 >= (y - K) + 1);, file: term_09.bpl , k: 3, feed_back_iter: 7, verification_time: 1.3941968642175198, infer_time: 2.102026492357254, tokens: 1224
2026-01-05 06:19:28 - INFO: Const-add lexical verification failed with the loop bound: assume(i0 >= (y - K) + (x - K) + 1 && i1 >= (y - K) + 1);, file: term_09.bpl, const_part: 3, verification_time: 3.370770312845707, infer_time: 2.102026492357254, feed_back_iter: 7, tokens: 1224
2026-01-05 06:19:30 - INFO: Verification failed with the loop bound: assume(i0 >= (y - K) + (x - K) + 1 && i1 >= (y - K) + 1 && i2 >= 0);, file: term_09.bpl , k: 1, feed_back_iter: 8, verification_time: 0.6443310081958771, infer_time: 2.254684917628765, tokens: 1231
2026-01-05 06:19:32 - INFO: Verification failed with the loop bound: assume(i0 >= (y - K) + (x - K) + 1 && i1 >= (y - K) + 1 && i2 >= 0);, file: term_09.bpl , k: 2, feed_back_iter: 8, verification_time: 1.4767673201858997, infer_time: 2.254684917628765, tokens: 1231
2026-01-05 06:19:33 - INFO: Verification failed with the loop bound: assume(i0 >= (y - K) + (x - K) + 1 && i1 >= (y - K) + 1 && i2 >= 0);, file: term_09.bpl , k: 3, feed_back_iter: 8, verification_time: 1.2282646298408508, infer_time: 2.254684917628765, tokens: 1231
2026-01-05 06:20:34 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= (y - K) + (x - K) + 1 && i1 >= (y - K) + 1 && i2 >= 0);, file: term_09.bpl, const_part: 3, verification_time: 1.2282646298408508, infer_time: 2.254684917628765, feed_back_iter: 8, tokens: 1231
2026-01-05 06:20:36 - INFO: Lexical loop bound assume(i0 >= (y - K) + (x - K) + 1 && i1 >= (y - K) + 1 && i2 >= 0); has already been tried.
2026-01-05 06:20:39 - INFO: Verification failed with the loop bound: assume(i0 >= 2 * (y - K) + (x - K) + 1 && i1 >= (x - K) + 1 && i2 >= 0);, file: term_09.bpl , k: 1, feed_back_iter: 10, verification_time: 0.9184811785817146, infer_time: 2.504135064780712, tokens: 1667
2026-01-05 06:20:41 - INFO: Verification failed with the loop bound: assume(i0 >= 2 * (y - K) + (x - K) + 1 && i1 >= (x - K) + 1 && i2 >= 0);, file: term_09.bpl , k: 2, feed_back_iter: 10, verification_time: 1.4416636899113655, infer_time: 2.504135064780712, tokens: 1667
2026-01-05 06:20:42 - INFO: Verification failed with the loop bound: assume(i0 >= 2 * (y - K) + (x - K) + 1 && i1 >= (x - K) + 1 && i2 >= 0);, file: term_09.bpl , k: 3, feed_back_iter: 10, verification_time: 1.2977375350892544, infer_time: 2.504135064780712, tokens: 1667
2026-01-05 06:21:42 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= 2 * (y - K) + (x - K) + 1 && i1 >= (x - K) + 1 && i2 >= 0);, file: term_09.bpl, const_part: 3, verification_time: 1.2977375350892544, infer_time: 2.504135064780712, feed_back_iter: 10, tokens: 1667
2026-01-05 06:21:45 - INFO: Lexical loop bound assume(i0 >= 2 * (y - K) + (x - K) + 1 && i1 >= (x - K) + 1 && i2 >= 0); has already been tried.
2026-01-05 06:21:49 - INFO: Verification failed with the loop bound: assume(i0 >= 2 * (y - K) + 2 * (x - K) + 1 && i1 >= 2 * (y - K) + 1 && i2 >= 0);, file: term_09.bpl , k: 1, feed_back_iter: 12, verification_time: 1.3106077872216702, infer_time: 2.9876039177179337, tokens: 1746
2026-01-05 06:21:52 - INFO: Verification failed with the loop bound: assume(i0 >= 2 * (y - K) + 2 * (x - K) + 1 && i1 >= 2 * (y - K) + 1 && i2 >= 0);, file: term_09.bpl , k: 2, feed_back_iter: 12, verification_time: 2.603818017989397, infer_time: 2.9876039177179337, tokens: 1746
2026-01-05 06:21:54 - INFO: Verification failed with the loop bound: assume(i0 >= 2 * (y - K) + 2 * (x - K) + 1 && i1 >= 2 * (y - K) + 1 && i2 >= 0);, file: term_09.bpl , k: 3, feed_back_iter: 12, verification_time: 1.3190838992595673, infer_time: 2.9876039177179337, tokens: 1746
2026-01-05 06:22:54 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= 2 * (y - K) + 2 * (x - K) + 1 && i1 >= 2 * (y - K) + 1 && i2 >= 0);, file: term_09.bpl, const_part: 3, verification_time: 1.3190838992595673, infer_time: 2.9876039177179337, feed_back_iter: 12, tokens: 1746
2026-01-05 06:22:57 - INFO: Verification failed with the loop bound: assume(i0 >= 2 * (y - K) + 2 * (x - K) + 2 && i1 >= 2 * (y - K) + 2 && i2 >= 0);, file: term_09.bpl , k: 1, feed_back_iter: 13, verification_time: 0.8168512433767319, infer_time: 2.406073395162821, tokens: 1254
2026-01-05 06:22:58 - INFO: Verification failed with the loop bound: assume(i0 >= 2 * (y - K) + 2 * (x - K) + 2 && i1 >= 2 * (y - K) + 2 && i2 >= 0);, file: term_09.bpl , k: 2, feed_back_iter: 13, verification_time: 1.047885488718748, infer_time: 2.406073395162821, tokens: 1254
2026-01-05 06:22:59 - INFO: Verification failed with the loop bound: assume(i0 >= 2 * (y - K) + 2 * (x - K) + 2 && i1 >= 2 * (y - K) + 2 && i2 >= 0);, file: term_09.bpl , k: 3, feed_back_iter: 13, verification_time: 1.137192040681839, infer_time: 2.406073395162821, tokens: 1254
2026-01-05 06:24:00 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= 2 * (y - K) + 2 * (x - K) + 2 && i1 >= 2 * (y - K) + 2 && i2 >= 0);, file: term_09.bpl, const_part: 3, verification_time: 1.137192040681839, infer_time: 2.406073395162821, feed_back_iter: 13, tokens: 1254
2026-01-05 06:24:03 - INFO: Verification failed with the loop bound: assume(i0 >= 2 * (y - K) + 2 * (x - K) + 4 && i1 >= 2 * (y - K) + 4 && i2 >= 0);, file: term_09.bpl , k: 1, feed_back_iter: 14, verification_time: 0.7193527109920979, infer_time: 2.6154468953609467, tokens: 1255
2026-01-05 06:24:05 - INFO: Verification failed with the loop bound: assume(i0 >= 2 * (y - K) + 2 * (x - K) + 4 && i1 >= 2 * (y - K) + 4 && i2 >= 0);, file: term_09.bpl , k: 2, feed_back_iter: 14, verification_time: 2.192128401249647, infer_time: 2.6154468953609467, tokens: 1255
2026-01-05 06:24:07 - INFO: Verification failed with the loop bound: assume(i0 >= 2 * (y - K) + 2 * (x - K) + 4 && i1 >= 2 * (y - K) + 4 && i2 >= 0);, file: term_09.bpl , k: 3, feed_back_iter: 14, verification_time: 2.0843238160014153, infer_time: 2.6154468953609467, tokens: 1255
2026-01-05 06:25:08 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= 2 * (y - K) + 2 * (x - K) + 4 && i1 >= 2 * (y - K) + 4 && i2 >= 0);, file: term_09.bpl, const_part: 3, verification_time: 2.0843238160014153, infer_time: 2.6154468953609467, feed_back_iter: 14, tokens: 1255
2026-01-05 06:25:09 - INFO: Verification succeeded with the loop bound: assume(i >= x + y);, file: b.11_true-termination_true-no-overflow-simpl.bpl, k: 1, invariant: -1 < i - ATTR$x$ADD$y, verification_time: 0.5108333379030228, infer_time: 1.1122938729822636, feed_back_iter: 0, tokens: 770
2026-01-05 06:26:11 - INFO: Verification timed out with the loop bound: assume(i >= x + y + z);, file: determ_term_6.bpl, k: 1, infer_time: 1.327230416238308, feed_back_iter: 0, tokens: 768
2026-01-05 06:26:11 - INFO: Verification succeeded with the loop bound: assume(i >= x + y + z);, file: determ_term_6.bpl, k: 2, invariant: true, verification_time: 0.3180602714419365, infer_time: 1.327230416238308, feed_back_iter: 0, tokens: 768
2026-01-05 06:27:12 - INFO: Verification timed out with the loop bound: assume(i >= 1000000 - x);, file: nonlin_mult_term_8.bpl, k: 1, infer_time: 1.3575618229806423, feed_back_iter: 0, tokens: 759
2026-01-05 06:28:12 - INFO: Verification timed out with the loop bound: assume(i >= 1000000 - x);, file: nonlin_mult_term_8.bpl, k: 2, infer_time: 1.3575618229806423, feed_back_iter: 0, tokens: 759
2026-01-05 06:29:14 - INFO: Verification timed out with the loop bound: assume(i >= 1000000 - x);, file: nonlin_mult_term_8.bpl, k: 3, infer_time: 1.3575618229806423, feed_back_iter: 0, tokens: 759
2026-01-05 06:30:14 - INFO: Const-add verification timed out with the loop bound: assume(i >= 1000000 - x);, file: nonlin_mult_term_8.bpl, const_part: 3, verification_time: 0, infer_time: 1.3575618229806423, feed_back_iter: 0, tokens: 759
2026-01-05 06:30:15 - INFO: Loop bound assume(i >= 1000000 - x); has already been tried.
2026-01-05 06:31:17 - INFO: Verification timed out with the loop bound: assume(i >= 1000000);, file: nonlin_mult_term_8.bpl, k: 1, infer_time: 1.8646195903420448, feed_back_iter: 2, tokens: 1081
2026-01-05 06:32:17 - INFO: Verification timed out with the loop bound: assume(i >= 1000000);, file: nonlin_mult_term_8.bpl, k: 2, infer_time: 1.8646195903420448, feed_back_iter: 2, tokens: 1081
2026-01-05 06:33:17 - INFO: Verification timed out with the loop bound: assume(i >= 1000000);, file: nonlin_mult_term_8.bpl, k: 3, infer_time: 1.8646195903420448, feed_back_iter: 2, tokens: 1081
2026-01-05 06:33:18 - INFO: Verification succeeded with the loop bound: assume(i >= 1000000);, file: nonlin_mult_term_8.bpl, const_part: 3, invariant: true, verification_time: 0.3163203224539757, infer_time: 1.8646195903420448, feed_back_iter: 2, tokens: 1081
2026-01-05 06:33:20 - INFO: Verification failed with the loop bound: assume(i >= y - x);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 1, feed_back_iter: 0, verification_time: 0.5566387958824635, infer_time: 1.7476025596261024, tokens: 745
2026-01-05 06:33:20 - INFO: Verification failed with the loop bound: assume(i >= y - x);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 2, feed_back_iter: 0, verification_time: 0.5926749520003796, infer_time: 1.7476025596261024, tokens: 745
2026-01-05 06:33:21 - INFO: Verification failed with the loop bound: assume(i >= y - x);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 3, feed_back_iter: 0, verification_time: 0.8860253281891346, infer_time: 1.7476025596261024, tokens: 745
2026-01-05 06:33:23 - INFO: Const-add verification failed with the loop bound: assume(i >= y - x);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl, const_part: 3, verification_time: 1.804988905787468, infer_time: 1.7476025596261024, feed_back_iter: 0, tokens: 745
2026-01-05 06:33:25 - INFO: Verification failed with the loop bound: assume(i >= y - x); assume(i >= 0);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 1, feed_back_iter: 1, verification_time: 0.5629247166216373, infer_time: 1.207523386925459, tokens: 918
2026-01-05 06:33:26 - INFO: Verification failed with the loop bound: assume(i >= y - x); assume(i >= 0);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 2, feed_back_iter: 1, verification_time: 0.59544887393713, infer_time: 1.207523386925459, tokens: 918
2026-01-05 06:33:26 - INFO: Verification failed with the loop bound: assume(i >= y - x); assume(i >= 0);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 3, feed_back_iter: 1, verification_time: 0.8454631865024567, infer_time: 1.207523386925459, tokens: 918
2026-01-05 06:33:28 - INFO: Const-add verification failed with the loop bound: assume(i >= y - x); assume(i >= 0);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl, const_part: 3, verification_time: 1.4729502834379673, infer_time: 1.207523386925459, feed_back_iter: 1, tokens: 918
2026-01-05 06:33:30 - INFO: Verification failed with the loop bound: assume(i >= y - x + z - x); assume(i >= 0);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 1, feed_back_iter: 2, verification_time: 0.5873959101736546, infer_time: 1.4967391677200794, tokens: 928
2026-01-05 06:33:31 - INFO: Verification failed with the loop bound: assume(i >= y - x + z - x); assume(i >= 0);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 2, feed_back_iter: 2, verification_time: 0.6890824213624, infer_time: 1.4967391677200794, tokens: 928
2026-01-05 06:33:31 - INFO: Verification failed with the loop bound: assume(i >= y - x + z - x); assume(i >= 0);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 3, feed_back_iter: 2, verification_time: 0.6447319947183132, infer_time: 1.4967391677200794, tokens: 928
2026-01-05 06:33:32 - INFO: Const-add verification failed with the loop bound: assume(i >= y - x + z - x); assume(i >= 0);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl, const_part: 3, verification_time: 1.062252163887024, infer_time: 1.4967391677200794, feed_back_iter: 2, tokens: 928
2026-01-05 06:33:34 - INFO: Loop bound assume(i >= y - x); has already been tried.
2026-01-05 06:33:36 - INFO: Verification failed with the loop bound: assume(i >= y - x + z - x); assume(i >= y - x); assume(i >= 0);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 1, feed_back_iter: 4, verification_time: 0.5897753909230232, infer_time: 1.9118883721530437, tokens: 1068
2026-01-05 06:33:37 - INFO: Verification failed with the loop bound: assume(i >= y - x + z - x); assume(i >= y - x); assume(i >= 0);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 2, feed_back_iter: 4, verification_time: 0.6974324360489845, infer_time: 1.9118883721530437, tokens: 1068
2026-01-05 06:33:38 - INFO: Verification failed with the loop bound: assume(i >= y - x + z - x); assume(i >= y - x); assume(i >= 0);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 3, feed_back_iter: 4, verification_time: 0.6696358285844326, infer_time: 1.9118883721530437, tokens: 1068
2026-01-05 06:33:39 - INFO: Const-add verification failed with the loop bound: assume(i >= y - x + z - x); assume(i >= y - x); assume(i >= 0);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl, const_part: 3, verification_time: 1.227681566029787, infer_time: 1.9118883721530437, feed_back_iter: 4, tokens: 1068
2026-01-05 06:33:42 - INFO: Verification failed with the loop bound: assume(i0 >= y - x && i1 >= z - x);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 1, feed_back_iter: 5, verification_time: 0.8929830864071846, infer_time: 2.064950779080391, tokens: 1162
2026-01-05 06:33:43 - INFO: Verification failed with the loop bound: assume(i0 >= y - x && i1 >= z - x);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 2, feed_back_iter: 5, verification_time: 0.9134942293167114, infer_time: 2.064950779080391, tokens: 1162
2026-01-05 06:33:45 - INFO: Verification failed with the loop bound: assume(i0 >= y - x && i1 >= z - x);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 3, feed_back_iter: 5, verification_time: 1.708410881459713, infer_time: 2.064950779080391, tokens: 1162
2026-01-05 06:34:45 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= y - x && i1 >= z - x);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl, const_part: 3, verification_time: 1.708410881459713, infer_time: 2.064950779080391, feed_back_iter: 5, tokens: 1162
2026-01-05 06:34:52 - INFO: Verification failed with the loop bound: assume(i0 >= y - x + z - x && i1 >= z - x);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 1, feed_back_iter: 6, verification_time: 0.6039574034512043, infer_time: 6.62123854085803, tokens: 1157
2026-01-05 06:34:53 - INFO: Verification failed with the loop bound: assume(i0 >= y - x + z - x && i1 >= z - x);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 2, feed_back_iter: 6, verification_time: 0.8001654520630836, infer_time: 6.62123854085803, tokens: 1157
2026-01-05 06:34:54 - INFO: Verification failed with the loop bound: assume(i0 >= y - x + z - x && i1 >= z - x);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 3, feed_back_iter: 6, verification_time: 0.8252050057053566, infer_time: 6.62123854085803, tokens: 1157
2026-01-05 06:34:55 - INFO: Const-add lexical verification failed with the loop bound: assume(i0 >= y - x + z - x && i1 >= z - x);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl, const_part: 3, verification_time: 0.858862541615963, infer_time: 6.62123854085803, feed_back_iter: 6, tokens: 1157
2026-01-05 06:34:57 - INFO: Verification failed with the loop bound: assume(i0 >= y - x && i1 >= z - x + 1);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 1, feed_back_iter: 7, verification_time: 0.8733355514705181, infer_time: 1.7320372238755226, tokens: 1160
2026-01-05 06:34:59 - INFO: Verification failed with the loop bound: assume(i0 >= y - x && i1 >= z - x + 1);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 2, feed_back_iter: 7, verification_time: 1.1895849741995335, infer_time: 1.7320372238755226, tokens: 1160
2026-01-05 06:35:00 - INFO: Verification failed with the loop bound: assume(i0 >= y - x && i1 >= z - x + 1);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 3, feed_back_iter: 7, verification_time: 1.1772502847015858, infer_time: 1.7320372238755226, tokens: 1160
2026-01-05 06:36:00 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= y - x && i1 >= z - x + 1);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl, const_part: 3, verification_time: 1.1772502847015858, infer_time: 1.7320372238755226, feed_back_iter: 7, tokens: 1160
2026-01-05 06:36:04 - INFO: Verification failed with the loop bound: assume(i0 >= y - x + 1 && i1 >= z - x + 1);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 1, feed_back_iter: 8, verification_time: 1.6441476345062256, infer_time: 2.646676331758499, tokens: 1162
2026-01-05 06:36:06 - INFO: Verification failed with the loop bound: assume(i0 >= y - x + 1 && i1 >= z - x + 1);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 2, feed_back_iter: 8, verification_time: 1.6834103092551231, infer_time: 2.646676331758499, tokens: 1162
2026-01-05 06:36:07 - INFO: Verification failed with the loop bound: assume(i0 >= y - x + 1 && i1 >= z - x + 1);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 3, feed_back_iter: 8, verification_time: 1.4700035192072392, infer_time: 2.646676331758499, tokens: 1162
2026-01-05 06:37:07 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= y - x + 1 && i1 >= z - x + 1);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl, const_part: 3, verification_time: 1.4700035192072392, infer_time: 2.646676331758499, feed_back_iter: 8, tokens: 1162
2026-01-05 06:37:12 - INFO: Verification failed with the loop bound: assume(i0 >= y - x + 1 && i1 >= z - x + 1 && i2 >= 0);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 1, feed_back_iter: 9, verification_time: 1.9623877219855785, infer_time: 2.243415579199791, tokens: 1172
2026-01-05 06:37:13 - INFO: Verification failed with the loop bound: assume(i0 >= y - x + 1 && i1 >= z - x + 1 && i2 >= 0);, file: GulavaniGulwani-CAV2008-Fig1a_true-termination.bpl , k: 2, feed_back_iter: 9, verification_time: 1.7390405051410198, infer_time: 2.243415579199791, tokens: 1172
